"","playerID","Full_name","position","Bats","Throws"
"6692","goodwbr01","Brian Christopher Goodwin","Outfielder","Left","Right"
"6693","goodwcl01","Clyde Thurston Goodwin","Pitcher","Right","Right"
"6694","goodwcu01","Curtis LaMar Goodwin","Centerfielder","Left","Left"
"6695","goodwda01","Danny Kay Goodwin","Designated Hitter, Pinch Hitter and First Baseman","Left","Right"
"6696","goodwi01","Wilbur David Good","Rightfielder","Left","Left"
"6697","goodwji01","James Patrick Goodwin","Pitcher","Left","Left"
"6698","goodwma01","Marvin Mardo Goodwin","Pitcher","Right","Right"
"6699","goodwto01","Thomas Jones Goodwin","Centerfielder","Left","Right"
"6700","goodyni01","Nicholas Gunnar Goody","Pitcher","Right","Right"
"6701","goolsra01","Raymond Daniel Goolsby","Pinch Hitter and Leftfielder","Right","Right"
"6702","goossgr01","Gregory Bryant Goossen","First Baseman, Pinch Hitter and Catcher","Right","Right"
"6703","gorbogl01","Glen Edward Gorbous","Rightfielder and Pinch Hitter","Left","Right"
"6704","gordira01","Raymond Cornelius Gordinier","Pitcher","Both","Right"
"6705","gordoal01","Alex Jonathan Gordon","Leftfielder and Third Baseman","Left","Right"
"6706","gordobr01","Brian Ernest Gordon","Pitcher","Left","Right"
"6707","gordode01","Devaris Strange-Gordon","Second Baseman, Shortstop and Centerfielder","Left","Right"
"6708","gordodo01","Donald Thomas Gordon","Pitcher","Right","Right"
"6709","gordojo01","Joseph Lowell Gordon","Second Baseman","Right","Right"
"6710","gordoke01","Keith Bradley Gordon","Leftfielder, Pinch Hitter and Pinch Runner","Right","Right"
"6711","gordomi01","Michael William Gordon","Catcher","Both","Right"
"6712","gordoni01","Nicholas Chad Gordon","Outfielder, Second Baseman and Shortstop","Left","Right"
"6713","gordosi01","Sidney Gordon","Leftfielder and Third Baseman","Right","Right"
"6714","gordoto01","Thomas Gordon","Pitcher","Right","Right"
"6715","gorecre01","Reid Evan Gorecki","Leftfielder and Pinch Runner","Right","Right"
"6716","gorecri01","Richard John Gorecki","Pitcher","Right","Right"
"6717","gorege01","George F. Gore","Centerfielder","Left","Right"
"6718","gorema01","MacKenzie Evan Gore","Pitcher","Left","Left"
"6719","gorete01","Terrance Jamar Gore","Pinch Runner and Outfielder","Right","Right"
"6720","gorinbo01","Robert John Gorinski","Leftfielder and Pinch Hitter","Right","Right"
"6721","gorinch01","Charles Perry Gorin","Pitcher","Left","Left"
"6722","gormaho01","Howard Paul Gorman","Pinch Hitter and Rightfielder","Left","Left"
"6723","gormano01","Nolan Brian Gorman","Second Baseman and Third Baseman","Left","Right"
"6724","gormato01","Thomas David Gorman","Pitcher","Right","Left"
"6725","gormato02","Thomas Aloysius Gorman","Pitcher","Right","Right"
"6726","gormato03","Thomas Patrick Gorman","Pitcher","Left","Left"
"6727","gormljo01","Joseph Gormley","Pitcher","Left","Left"
"6728","gorneni01","Nicholas Anthony Gorneault","Leftfielder","Right","Right"
"6729","gorniha01","Henry Frank Gornicki","Pitcher","Right","Right"
"6730","gorsijo01","John Joseph Perry Gorsica","Pitcher","Right","Right"
"6731","goryljo01","John Albert Goryl","Second Baseman, Pinch Hitter and Third Baseman","Right","Right"
"6732","gorzeto01","Thomas Stephen Gorzelanny","Pitcher","Right","Left"
"6733","gosean01","Anthony Robert Gose","Centerfielder and Pitcher","Left","Left"
"6734","gosewtu01","James Benjamin Gosewisch","Catcher","Right","Right"
"6735","gosgeji01","James Charles Gosger","Outfielder and First Baseman","Left","Left"
"6736","gosligo01","Leon Allen Goslin","Leftfielder","Left","Right"
"6737","goslimi01","Michael Frederick Gosling","Pitcher","Left","Left"
"6738","gossari01","Richard Michael Gossage","Pitcher","Right","Right"
"6739","gosseda01","Daniel James Gossett","Pitcher","Right","Right"
"6740","gossedi01","John Star Gossett","Catcher","Right","Right"
"6741","gosseph01","Philip David Gosselin","Pinch Hitter, Second Baseman and Third Baseman","Right","Right"
"6742","gossho01","Howard Wayne Goss","Outfielder","Right","Right"
"6743","gotayju01","Julio Enrique Gotay","Shortstop, Second Baseman and Third Baseman","Right","Right"
"6744","gotayru01","Ruben Bruce Gotay","Second Baseman, Pinch Hitter and Third Baseman","Both","Right"
"6745","gottji01","James William Gott","Pitcher","Right","Right"
"6746","gotttr01","Trevor Vaughan Gott","Pitcher","Right","Right"
"6747","goudeas01","Ashton Chase Goudeau","Pitcher","Right","Right"
"6748","goulate01","Theodore Lee Goulait","Pitcher","Right","Right"
"6749","gouldal01","Albert Frank Gould","Pitcher","Right","Right"
"6750","gouldch01","Charles Harvey Gould","First Baseman","Right","Right"
"6751","goulini01","Nicholas Edward Goulish","Pinch Hitter and Outfielder","Left","Left"
"6752","gourryu01","Yulieski Gurriel","First Baseman and Third Baseman","Right","Right"
"6753","gouzzcl01","Claude Gouzzie","Second Baseman","Right","Right"
"6754","gowdyha01","Harry Morgan Gowdy","Catcher and First Baseman","Right","Right"
"6755","gowella01","Lawrence Clyde Gowell","Pitcher","Right","Right"
"6756","gozzoma01","Mauro Paul Gozzo","Pitcher","Right","Right"
"6757","grababi01","Billy Cordell Grabarkewitz","Third Baseman, Second Baseman and Shortstop","Right","Right"
"6758","grabero01","Rodney Blaine Graber","Pinch Hitter and Centerfielder","Left","Left"
"6759","graboal01","Alfons Francis Grabowski","Pitcher","Left","Left"
"6760","graboja01","Jason William Grabowski","Pinch Hitter and Leftfielder","Left","Right"
"6761","grabojo01","John Patrick Grabowski","Catcher","Right","Right"
"6762","grabojo02","John William Grabow","Pitcher","Left","Left"
"6763","grabore01","Reginald John Grabowski","Pitcher","Right","Right"
"6764","graceea01","Robert Earl Grace","Catcher","Left","Right"
"6765","gracefr01","Franklyn Benjamin Gracesqui","Pitcher","Both","Left"
"6766","gracejo01","Joseph LaVerne Grace","Outfielder and Catcher","Left","Right"
"6767","gracema01","Mark Eugene Grace","First Baseman","Left","Left"
"6768","gracema02","Matthew Aaron Grace","Pitcher","Left","Left"
"6769","gracemi01","Michael Lee Grace","Pinch Hitter and Third Baseman","Right","Right"
"6770","gracemi02","Michael James Grace","Pitcher","Right","Right"
"6771","gradymi01","Michael William Grady","Catcher, First Baseman and Third Baseman","Right","Right"
"6772","grafffr01","Frederick Gottleib Graf","Third Baseman","Right","Right"
"6773","graffjo01","John J. Graff","Pitcher","Unknown","Unknown"
"6774","graffmi01","Milton Edward Graff","Second Baseman","Left","Right"
"6775","graffto01","Anthony Joseph Graffanino","Second Baseman, Third Baseman and Shortstop","Right","Right"
"6776","grahabe02","Bert Graham","First Baseman and Second Baseman","Both","Right"
"6777","grahabi01","William James Grahame","Pitcher","Unknown","Left"
"6778","grahabi02","William Albert Graham","Pitcher","Right","Right"
"6779","grahach01","Charles Henry Graham","Catcher","Right","Right"
"6780","grahada01","Daniel Jay Graham","Catcher and Third Baseman","Left","Right"
"6781","grahaja01","Jack Bernard Graham","First Baseman and Rightfielder","Left","Left"
"6782","grahajr01","Johnathan Ryan Graham","Pitcher","Right","Right"
"6783","grahale01","Lee Willard Graham","Centerfielder and Pinch Runner","Left","Left"
"6784","grahaos01","Oscar Marion Graham","Pitcher and Centerfielder","Left","Left"
"6785","grahape01","George Frederick Graham","Catcher","Right","Right"
"6786","graharo01","Roy Vincent Graham","Catcher","Right","Right"
"6787","grahask01","Kyle Graham","Pitcher","Right","Right"
"6788","grahask02","Arthur William Graham","Rightfielder","Left","Right"
"6789","grahati01","Dawson Francis Graham","First Baseman","Right","Right"
"6790","grahaty01","Tyler Lewis Graham","Pinch Runner and Outfielder","Right","Right"
"6791","grahawa01","Wayne Leon Graham","Pinch Hitter, Third Baseman and Leftfielder","Right","Right"
"6792","grahejo01","Joseph Milton Grahe","Pitcher","Right","Right"
"6793","gramaal01","Alex Joseph Graman","Pitcher","Left","Left"
"6794","gramlto01","Bert Thomas Gramly","Pitcher and Pinch Runner","Right","Right"
"6795","grammal01","Alexander Peter Grammas","Shortstop, Third Baseman and Second Baseman","Right","Right"
"6796","grampha01","Henry Eckhard Grampp","Pitcher","Right","Right"
"6797","grandcu01","Curtis Granderson","Outfielder","Left","Right"
"6798","grandya01","Yasmani Grandal","Catcher and First Baseman","Both","Right"
"6799","graneja01","John Gladstone Graney","Leftfielder","Left","Left"
"6800","grangje01","Jeffrey Adam Granger","Pitcher","Right","Left"
"6801","grangwa01","Wayne Allan Granger","Pitcher","Right","Right"
"6802","graniza01","Zachary Thomas Granite","Centerfielder","Left","Left"
"6803","granted01","Edward Leslie Grant","Third Baseman, Shortstop and Second Baseman","Left","Right"
"6804","grantge01","George Farley Grantham","Second Baseman and First Baseman","Left","Right"
"6805","grantge02","George Addison Grant","Pitcher","Right","Right"
"6806","grantji01","James Ronald Grant","Pitcher","Right","Left"
"6807","grantji02","James Charles Grant","Third Baseman, Pinch Hitter and Second Baseman","Left","Right"
"6808","grantma01","Mark Andrew Grant","Pitcher","Right","Right"
"6809","grantmu01","James Timothy Grant","Pitcher","Right","Right"
"6810","grantto01","Thomas Raymond Grant","Outfielder and Pinch Hitter","Left","Right"
"6811","graperi01","Richard Ray Grapenthin","Pitcher","Right","Right"
"6812","grasmlo01","Louis Junior Grasmick","Pitcher","Right","Right"
"6813","grassmi01","Newton Michael Grasso","Catcher","Right","Right"
"6814","gratebe01","Beiker Graterol","Pitcher","Right","Right"
"6815","gratebr01","Brusdar Javier Graterol","Pitcher","Right","Right"
"6816","gratedo01","Donald Grate","Pitcher","Right","Right"
"6817","grateju01","Juan Jose Graterol","Catcher","Right","Right"
"6818","gratema01","Mark Anthony Grater","Pitcher","Right","Right"
"6819","graulle01","William Graulich","Catcher and First Baseman","Unknown","Unknown"
"6820","gravebr01","Brett Thomas Graves","Pitcher","Right","Right"
"6821","graveda01","Daniel Peter Graves","Pitcher","Right","Right"
"6822","gravefr01","Frank Norris Graves","Catcher and Centerfielder","Right","Right"
"6823","gravejo01","Joseph Ebenezer Graves","Third Baseman","Right","Right"
"6824","graveke01","Kendall Chase Graveman","Pitcher","Right","Right"
"6825","gravesi01","Samuel Sidney Graves","Centerfielder and Pinch Hitter","Right","Right"
"6826","graych01","Charles A. Gray","Pitcher","Unknown","Unknown"
"6827","graych02","George Edward Gray","Pitcher","Right","Right"
"6828","grayda01","David Alexander Gray","Pitcher","Right","Right"
"6829","graydi01","Richard Benjamin Gray","Third Baseman, Pinch Hitter and Shortstop","Right","Right"
"6830","graydo01","William Denton Gray","Pitcher","Left","Left"
"6831","graydo02","Stanley Oscar Gray","First Baseman and Pinch Hitter","Right","Right"
"6832","grayga01","Gary George Gray","First Baseman, Designated Hitter and Leftfielder","Right","Right"
"6833","grayje01","Jeffrey Edward Gray","Pitcher","Right","Right"
"6834","grayje02","Jeffrey Michael Gray","Pitcher","Right","Right"
"6835","grayji01","James W. Gray","Shortstop, Second Baseman and Third Baseman","Unknown","Right"
"6836","grayjo01","John Leonard Gray","Pitcher","Right","Right"
"6837","grayjo02","Jonathan Charles Gray","Pitcher","Right","Right"
"6838","grayjo03","Josiah E. Gray","Pitcher","Right","Right"
"6839","graylo01","Lorenzo Gray","Third Baseman","Right","Right"
"6840","graymi01","Milton Marshall Gray","Catcher","Right","Right"
"6841","graype01","Peter J. Gray","Outfielder","Left","Left"
"6842","graysa01","Samuel David Gray","Pitcher","Right","Right"
"6843","grayso01","Sonny Douglas Gray","Pitcher","Right","Right"
"6844","grayte01","Ted Glenn Gray","Pitcher","Both","Left"
"6845","grbael01","Eli Grba","Pitcher","Right","Right"
"6846","greasbi01","William Henry Greason","Pitcher","Right","Right"
"6847","grebecr01","Craig Allen Grebeck","Second Baseman, Shortstop and Third Baseman","Right","Right"
"6848","greenal01","Altar Alfonse Greene","Designated Hitter, Pinch Hitter and Leftfielder","Left","Right"
"6849","greenan01","Andrew Mulligan Green","Pinch Hitter, Second Baseman and Third Baseman","Right","Right"
"6850","greenbo01","Robert Chandler Greenwood","Pitcher","Right","Right"
"6851","greench01","Christopher DeWayne Green","Pitcher","Left","Left"
"6852","greench02","Charles Patrick Greene","Catcher","Right","Right"
"6853","greench03","Chad Keith Green","Pitcher","Left","Right"
"6854","greenco01","James Conner Greene","Pitcher","Right","Right"
"6855","greenda01","Edward Green","Rightfielder","Left","Right"
"6856","greenda02","George Dallas Green","Pitcher","Left","Right"
"6857","greenda03","David Alejandro Green","Outfielder and First Baseman","Right","Right"
"6858","greendi01","Richard Larry Green","Second Baseman and Third Baseman","Right","Right"
"6859","greenfr01","Fred Allen Green","Pitcher","Right","Left"
"6860","greenga01","Gary Allan Green","Shortstop","Right","Right"
"6861","greenge01","Gene Leroy Green","Rightfielder, Catcher and Pinch Hitter","Right","Right"
"6862","greengr01","Grant Thomas Green","Second Baseman, Leftfielder and First Baseman","Right","Right"
"6863","greenha01","Henry Benjamin Greenberg","First Baseman and Leftfielder","Right","Right"
"6864","greenha02","Harvey George Green","Pitcher","Both","Right"
"6865","greenhu01","Christian Hunter Greene","Pitcher","Right","Right"
"6866","greenja01","David Jason Green","Pitcher","Right","Right"
"6867","greenji02","James Raymond Greengrass","Outfielder","Right","Right"
"6868","greenjo01","John A. Greenig","Pitcher","Unknown","Right"
"6869","greenju01","Julius Foust Greene","Pinch Hitter and Pitcher","Left","Right"
"6870","greenke01","Kent Greenfield","Pitcher","Right","Right"
"6871","greenkh01","Khalil Thabit Greene","Shortstop","Right","Right"
"6872","greenle01","Leonard Charles Green","Centerfielder","Left","Left"
"6873","greenmi01","Michael Lewis Greenwell","Leftfielder","Left","Right"
"6874","greenne01","Nelson George Greene","Pitcher","Left","Left"
"6875","greenni01","Nicholas Anthony Green","Second Baseman, Shortstop and Third Baseman","Right","Right"
"6876","greenni02","Nicholas Richard Greenwood","Pitcher","Right","Left"
"6877","greenpa01","Patrick Joseph Greene","Third Baseman and Shortstop","Right","Right"
"6878","greenpu01","Elijah Jerry Green","Second Baseman, Pinch Hitter and Shortstop","Both","Right"
"6879","greenri02","Richard Douglas Greene","Pitcher","Right","Right"
"6880","greenri03","Riley Greene","Centerfielder","Left","Left"
"6881","greensc01","Bertrum Scarborough Green","Outfielder and Pinch Runner","Both","Right"
"6882","greense01","Sean William Green","Pitcher","Right","Right"
"6883","greensh01","Shawn David Green","Rightfielder and First Baseman","Left","Left"
"6884","greensh02","Shane Greene","Pitcher","Right","Right"
"6885","greenst01","Steve Green","Pitcher","Right","Right"
"6886","greenta01","Taylor William Andrew Green","Pinch Hitter, First Baseman and Third Baseman","Left","Right"
"6887","greento01","Ira Thomas Greene","Pitcher","Right","Right"
"6888","greento02","Todd Anthony Greene","Catcher, Outfielder and First Baseman","Right","Right"
"6889","greenty01","Tyler Scott Green","Pitcher","Right","Right"
"6890","greenty02","James Tyler Greene","Second Baseman, Shortstop and Third Baseman","Right","Right"
"6891","greenwi01","Willie Louis Greene","Third Baseman and Rightfielder","Left","Right"
"6892","greenza01","Zachary C. Green","Third Baseman and Pinch Hitter","Right","Right"
"6893","greerbr01","Brian Keith Greer","Centerfielder","Right","Right"
"6894","greerke01","Kenneth William Greer","Pitcher","Right","Right"
"6895","greerru01","Thurman Clyde Greer","Leftfielder","Left","Left"
"6896","gregelu01","Lucas John Gregerson","Pitcher","Left","Right"
"6897","greggda01","David Charles Gregg","Pitcher","Right","Right"
"6898","greggha01","Harold Dana Gregg","Pitcher","Right","Right"
"6899","greggke01","Kevin Marschall Gregg","Pitcher","Right","Right"
"6900","greggto01","William Thomas Gregg","Pinch Hitter, Outfielder and First Baseman","Left","Left"
"6901","greggve01","Sylveanus Augustus Gregg","Pitcher","Right","Left"
"6902","gregodi01","Mariekson Julius Gregorius","Shortstop","Left","Right"
"6903","gregofr01","Frank Ernst Gregory","Pitcher","Right","Right"
"6904","gregoho01","Howard Watterson Gregory","Pitcher","Left","Right"
"6905","gregole01","Grover LeRoy Gregory","Pinch Hitter and Pitcher","Left","Left"
"6906","gregopa01","Paul Edwin Gregory","Pitcher","Right","Right"
"6907","gregoto01","Thomas Andrew Gregorio","Catcher","Right","Right"
"6908","greifbi01","William Briley Greif","Pitcher","Right","Right"
"6909","greingr01","Grayson James Greiner","Catcher","Right","Right"
